"Column0","INTPTLAT","INTPTLON","Children","Elderly","Poverty","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","HousingQuality","Homeless","LivAlone","prediction","FloodHealthIndex","Cluster"
219,37.777364999999996,-122.4086101,0.146477008736,0.18700001219799997,0.21172001398499998,139.73,0,0.002106879999999991,6.399999999999998,10.72,2.497999999999999,0.10100000619700002,2.514669999999998,1.876099999999999,0.13700001480699997,46.831034017795474,44.2863,"cluster_0"
220,37.784290999999996,-122.413511,0.157428011202,0.179373306,0.509226113004,5.718889999999952,0,0.012149099999999994,11.050800000000002,16.585999999999995,7.4023,0.09213710799999998,2.364069999999995,17.613,0.19505621799999995,55.56246544438635,68.9127,"cluster_1"
221,37.773454199999996,-122.48532720000001,0.187330003284,0.21500000296600003,0.07986100257829994,186.806,0,0.030590399999999986,4.895399999999997,8.636099999999995,2.7756999999999996,0.083000001646,6.582409999999999,0.2605999999999985,0.13900000298299994,42.55146014269577,40.6062,"cluster_4"
222,37.761649199999994,-122.4993333,0.007242971028,0.353998584,0.15306538773599995,162.10299999999995,0,0,7.899999999999991,30.470000000000002,3.8246999999999987,0.19299922800000002,4.151099999999985,0.3447999999999998,0.6899972400000001,48.39418871832957,53.2198,"cluster_3"
223,37.7870917,-122.41407870000002,0.05853101713989998,0.201000034086,0.33333305379200007,-4.973540000000057,0.09023490000000002,0.0029271999999999953,5.786999999999998,21.339,4.5737,0.132000012803,2.7575499999999944,4.937399999999999,0.526000059858,53.15602253491842,74.1993,"cluster_1"
224,37.79504349999999,-122.4072781,0.11752988247,0.177999822,0.252738747261,135.524,0,0.0024553999999999956,4.299999999999992,12.689999999999996,2.7108999999999996,0.090999909,5.576679999999995,4.6154,0.394999605,51.201051660820774,52.8663,"cluster_3"
225,37.7755922,-122.499992,0.03199999999999998,0.158,0.384762,158.57199999999997,0,0,6.399999999999998,8.629999999999999,3.6428999999999996,0.078,24.29999999999999,4.937399999999999,0.681,49.18552686278139,53.479800000000004,"cluster_3"
226,37.77035899999999,-122.3922095,0.09660099999999999,0.08699999999999997,0.24255099999999996,233.65699999999998,0,0.026393299999999998,4.299999999999992,8.279999999999998,2.8093,0.023999999999999966,8.053689999999998,3.798799999999999,0.403000470331,49.16431523806067,43.1929,"cluster_4"
227,37.74148929999999,-122.4898624,0.13017804771299996,0.151000045003,0.331840055155,252.58999999999997,0,0.0023258999999999897,8.199999999999998,14.279999999999998,4.483399999999999,0.128000025382,5.194119999999986,0.49929999999999997,0.15400008071199994,42.74033991469946,49.606399999999994,"cluster_0"
228,37.769911799999996,-122.4341383,0.08609189109439996,0.26666931079399997,0.17142919985299995,-9.123550000000009,0.21573199999999998,0.0002706159999999935,0.0004999999999991182,29.918699999999998,0.0003999999999996602,0.07380152242269998,2.3171099999999907,4.857299999999999,0.541210860701,49.280988630535006,63.8726,"cluster_3"
229,37.740917599999996,-122.5029472,0.13974181752499998,0.09399996150839995,0.46447390079700007,59.00399999999995,0,0.0002932839999999924,13.899999999999993,37.03,6.7351,0.11999983321900001,11.936699999999995,3.219499999999999,0.288000260903,45.981513299536914,60.193000000000005,"cluster_3"
